Type,ID,Name
3,43,Hornet Cap+
3,44,Dragonhead
3,45,Dragonface
3,46,Guild Knight Feather
3,47,Guild Knight Mask
3,48,Maiden's Hat
3,49,Personal Hat
3,50,Velociprey Mask
3,51,Shinobi Mask (Sun)
3,52,Shinobi Mask (Moon)
3,53,Mosswine Mask
3,54,Bullfango Mask
3,55,Skull Face
3,56,Hi-Metal Helm
3,57,Hi-Metal Cap
3,58,Khezu Helm
3,59,Khezu Cap
3,60,Lobster Helm
3,61,Plesioth Helm
3,62,Plesioth Cap
3,63,Vespoid Helm
3,64,Vespoid Cap
3,65,Diablo Helm
3,66,Diablo Cap
3,67,Hornet Helm
3,68,Hornet Cap
3,69,Gravios Helm
3,70,Gravios Cap
3,71,Rathian Helm+
3,72,Rathian Cap+
3,73,Rathalos Helm+
3,74,Rathalos Cap+
3,75,Leather Helm+
3,76,Chain Helm+
3,77,Hunter's Helm+
3,78,Hunter's Cap+
3,79,Bone Helm+
3,80,Bone Cap+
3,81,Velociprey Helm+
3,82,Velociprey Cap+
3,83,Battle Helm+
3,84,Battle Cap+
3,85,Genprey Helm+
3,86,Genprey Cap+
3,87,Ioprey Helm+
3,88,Ioprey Cap+
3,89,Gypceros Helm+
3,90,Gypceros Cap+
3,91,Cephalos Helm+
3,92,Cephalos Cap+
3,93,Leather Helm S
3,94,Chain Helm S
3,95,Hunter's Helm S
3,96,Hunter's Cap S
3,97,Bone Helm S
3,98,Bone Cap S
3,99,Velociprey Helm S
3,100,Velociprey Cap S
3,101,Battle Helm S
3,102,Battle Cap S
3,103,Vespoid Helm S
3,104,Vespoid Cap S
3,105,Hornet Helm S
3,106,Hornet Cap S
3,107,Hi-Metal Helm S
3,108,Hi-Metal Cap S
3,109,Genprey Helm S
3,110,Genprey Cap S
3,111,Ioprey Helm S
3,112,Ioprey Cap S
3,113,Gypceros Helm S
3,114,Gypceros Cap S
3,115,Cephalos Helm S
3,116,Cephalos Cap S
3,117,Rathian Helm S
3,118,Rathian Cap S
3,119,Khezu Helm S
3,120,Khezu Cap S
3,121,Rathalos Helm S
3,122,Rathalos Cap S
3,123,Plesioth Helm S
3,124,Plesioth Cap S
3,125,Lobster Helm S
3,126,Diablo Helm S
3,127,Diablo Cap S
3,128,Monoblos Helm S
3,129,Monoblos Cap S
3,130,Gravios Helm S
3,131,Gravios Cap S
3,132,Leather Helm U
3,133,Hunter's Helm U
3,134,Hunter's Cap U
3,135,Bone Helm U
3,136,Bone Cap U
3,137,Velociprey Helm U
3,138,Velociprey Cap U
3,139,Hi-Metal Helm U
3,140,Hi-Metal Cap U
3,141,Gypceros Helm U
3,142,Gypceros Cap U
3,143,Cephalos Helm U
3,144,Cephalos Cap U
3,145,Khezu Helm U
3,146,Khezu Cap U
3,147,Plesioth Helm U
3,148,Plesioth Cap U
3,149,Diablo Helm U
3,150,Diablo Cap U
3,151,Gravios Helm U
3,152,Gravios Cap U
3,153,Black Belt Helm
3,154,Red Piercing
3,155,Blue Piercing
3,156,Yellow Piercing
3,157,Black Piercing
3,158,Rathian Heart Helm
3,159,Rathian Heart Cap
3,160,Rathalos Soul Helm
3,161,Rathalos Soul Cap
3,162,Monodevil Helm
3,163,Monodevil Cap
3,164,Mosswine Mask+
3,165,Velociprey Mask+
3,166,Bullfango Mask+
3,167,Shinobi Mask (White)
3,168,Shinobi Mask (Black)
3,169,Guild KnightFeather+
3,170,Guild Knight Mask+
3,171,Maiden's Hat+
3,172,Designer Glasses+
3,173,Red Piercing+
3,174,Blue Piercing+
3,175,Yellow Piercing+
3,176,Black Piercing+
3,177,Skull Face+
3,178,Rathian Heart Helm+
3,179,Rathian Heart Cap+
3,180,Rathalos Soul Helm+
3,181,Rathalos Soul Cap+
3,182,Auroros Helm Mai
3,183,Genesis HeadpieceMai
3,184,Borealis Crown Mai
3,185,Glyph Crown Mai
3,186,Dragonhead+
3,187,Dragonface+
3,188,Mosswine Face S
3,189,Velociprey Mask S
3,190,Bullfango Mask S
3,191,Shinobi Mask(Heaven)
3,192,Shinobi Mask (Earth)
3,193,Guild KnightFeatherS
3,194,Guild Knight Mask S
3,195,Maiden's Hat S
3,196,Designer Glasses S
3,197,Red Piercing S
3,198,Blue Piercing S
3,199,Yellow Piercing S
3,200,Black Piercing S
3,201,Skull Face S
3,202,Rathian Heart Helm S
3,203,Rathian Heart Cap S
3,204,Rathalos Soul Helm S
3,205,Rathalos Soul Cap S
3,206,Monodevil Helm S
3,207,Monodevil Cap S
3,208,Auroros Helm Haku
3,209,GenesisHeadpieceHaku
3,210,Borealis Crown Haku
3,211,Glyph Crown Haku
3,212,Dragonhead S
3,213,Dragonface S
3,214,Auroros Helm Ten
3,215,Genesis HeadpieceTen
3,216,Borealis Crown Ten
3,217,Glyph Crown Ten
3,218,Golden Moon Helm
3,219,Golden Moon Cap
3,220,Silver Sol Helm
3,221,Silver Sol Cap
3,222,Fatalis Head
3,223,Fatalis Face
3,224,Battle Helm U
3,225,Battle Cap U
3,226,Protection Piercing
3,227,Expert Piercing
3,228,Power Piercing
3,229,Life Piercing
3,230,Technique Piercing
3,231,Ambitious Piercing
3,232,Sword Saint Piercing
3,233,Sure Shot Piercing
3,234,Early Bird Piercing
3,235,Guildmaster Piercing
4,0,Nothing Equipped
4,1,Leather Armor
4,2,Chain Mail
4,3,Hunter's Mail
4,4,Hunter's Vest
4,5,Velociprey Mail
4,6,Velociprey Vest
4,7,Genprey Mail
4,8,Genprey Vest
4,9,Ioprey Mail
4,10,Ioprey Vest
4,11,Rathian Mail
4,12,Rathian Vest
4,13,Cephalos Mail
4,14,Cephalos Vest
4,15,Kut-Ku Mail
4,16,Kut-Ku Vest
4,17,Battle Mail
4,18,Battle Vest
4,19,Monoblos Mail
4,20,Monoblos Vest
4,21,Bone Mail
4,22,Bone Vest
4,23,Gypceros Mail
4,24,Gypceros Vest
4,25,Rathalos Mail
4,26,Rathalos Vest
4,27,Gravios Mail+
4,28,Gravios Vest+
4,29,Hi-Metal Mail+
4,30,Hi-Metal Vest+
4,31,Diablo Mail+
4,32,Diablo Vest+
4,33,Auroros Torso
4,34,Genesis Torso
4,35,Borealis Chest
4,36,Glyph Chest
4,37,Vespoid Mail+
4,38,Vespoid Vest+
4,39,Khezu Mail+
4,40,Khezu Vest+
4,41,Lobster Mail+
4,42,Lobster Vest+
4,43,Plesioth Mail+
4,44,Plesioth Vest+
4,45,Hornet Mail+
4,46,Hornet Vest+
4,47,Dragonhide
4,48,Dragonskin
4,49,Guild Knight Suit
4,50,Guild Knight Vest
4,51,Maiden's Vest
4,52,Personal Vest
4,53,Shinobi Suit (Sun)
4,54,Shinobi Suit (Moon)
4,55,Moss Breastplate
4,56,Hi-Metal Mail
4,57,Hi-Metal Vest
4,58,Khezu Mail
4,59,Khezu Vest
4,60,Lobster Mail
4,61,Lobster Vest
4,62,Plesioth Mail
4,63,Plesioth Vest
4,64,Vespoid Mail
4,65,Vespoid Vest
4,66,Diablo Mail
4,67,Diablo Vest
4,68,Hornet Mail
4,69,Hornet Vest
4,70,Gravios Mail
4,71,Gravios Vest
4,72,Steel Mail
4,73,Steel Mail+
4,74,Rathian Mail+
4,75,Rathian Vest+
4,76,Rathalos Mail+
4,77,Rathalos Vest+
4,78,Kut-Ku Mail+
4,79,Kut-Ku Vest+
4,80,Leather Armor+
4,81,Chain Mail+
4,82,Hunter's Mail+
4,83,Hunter's Vest+
4,84,Bone Mail+
4,85,Bone Vest+
4,86,Velociprey Mail+
4,87,Velociprey Vest+
4,88,Battle Mail+
4,89,Battle Vest+
4,90,Genprey Mail+
4,91,Genprey Vest+
4,92,Ioprey Mail+
4,93,Ioprey Vest+
4,94,Gypceros Mail+
4,95,Gypceros Vest+
4,96,Cephalos Mail+
4,97,Cephalos Vest+
4,98,Leather Armor S
4,99,Chain Mail S
4,100,Hunter's Mail S
4,101,Hunter's Vest S
4,102,Bone Mail S
4,103,Bone Vest S
4,104,Velociprey Mail S
4,105,Velociprey Vest S
4,106,Battle Mail S
4,107,Battle Vest S
4,108,Vespoid Mail S
4,109,Vespoid Vest S
4,110,Hornet Mail S
4,111,Hornet Vest S
4,112,Hi-Metal Mail S
4,113,Hi-Metal Vest S
4,114,Genprey Mail S
4,115,Genprey Vest S
4,116,Kut-Ku Mail S
4,117,Kut-Ku Vest S
4,118,Ioprey Mail S
4,119,Ioprey Vest S
4,120,Gypceros Mail S
4,121,Gypceros Vest S
4,122,Cephalos Mail S
4,123,Cephalos Vest S
4,124,Steel Mail S
4,125,Rathian Mail S
4,126,Rathian Vest S
4,127,Khezu Mail S
4,128,Khezu Vest S
4,129,Rathalos Mail S
4,130,Rathalos Vest S
4,131,Plesioth Mail S
4,132,Plesioth Vest S
4,133,Lobster Mail S
4,134,Lobster Vest S
4,135,Diablo Mail S
4,136,Diablo Vest S
4,137,Monoblos Mail S
4,138,Monoblos Vest S
4,139,Gravios Mail S
4,140,Gravios Vest S
4,141,Leather Armor U
4,142,Hunter's Mail U
4,143,Hunter's Vest U
4,144,Bone Mail U
4,145,Bone Vest U
4,146,Velociprey Mail U
4,147,Velociprey Vest U
4,148,Hi-Metal Mail U
4,149,Hi-Metal Vest U
4,150,Kut-Ku Mail U
4,151,Kut-Ku Vest U
4,152,Gypceros Mail U
4,153,Gypceros Vest U
4,154,Cephalos Mail U
4,155,Cephalos Vest U
4,156,Khezu Mail U
4,157,Khezu Vest U
4,158,Plesioth Mail U
4,159,Plesioth Vest U
4,160,Diablo Mail U
4,161,Diablo Vest U
4,162,Gravios Mail U
4,163,Gravios Vest U
4,164,Black Belt Mail
4,165,Rathian Heart Mail
4,166,Rathian Heart Vest
4,167,Rathalos Soul Mail
4,168,Rathalos Soul Vest
4,169,Monodevil Mail
4,170,Monodevil Vest
4,171,Moss Breastplate+
4,172,Shinobi Suit (White)
4,173,Shinobi Suit (Black)
4,174,Guild Knight Suit+
4,175,Guild Knight Vest+
4,176,Maiden's Vest+
4,177,Personal Vest+
4,178,Rathian Heart Mail+
4,179,Rathian Heart Vest+
4,180,Rathalos Soul Mail+
4,181,Rathalos Soul Vest+
4,182,Auroros Torso Mai
4,183,Genesis Torso Mai
4,184,Borealis Chest Mai
4,185,Glyph Chest Mai
4,186,Dragonhide+
4,187,Dragonskin+
4,188,Moss Breastplate S
4,189,Shinobi Suit(Heaven)
4,190,Shinobi Suit (Earth)
4,191,Guild Knight Suit S
4,192,Guild Knight Vest S
4,193,Maiden's Vest S
4,194,Personal Vest S
4,195,Rathian Heart Mail S
4,196,Rathian Heart Vest S
4,197,Rathalos Soul Mail S
4,198,Rathalos Soul Vest S
4,199,Monodevil Mail S
4,200,Monodevil Vest S
4,201,Auroros Torso Haku
4,202,Genesis Torso Haku
4,203,Borealis Chest Haku
4,204,Glyph Chest Haku
4,205,Dragonhide S
4,206,Dragonskin S
4,207,Auroros Torso Ten
4,208,Genesis Torso Ten
4,209,Borealis Chest Ten
4,210,Glyph Chest Ten
4,211,Golden Moon Mail
4,212,Golden Moon Vest
4,213,Silver Sol Mail
4,214,Silver Sol Vest
4,215,Fatalis Hide
4,216,Fatalis Skin
4,217,Battle Mail U
4,218,Battle Vest U
4,219,W Rex Mail
5,0,Nothing Equipped
5,1,Leather Vambraces
5,2,Chain Vambraces
5,3,Hunter's Vambraces
5,4,Hunter's Guards
5,5,Velociprey Vambraces
5,6,Velociprey Guards
5,7,Genprey Vambraces
5,8,Genprey Guards
5,9,Ioprey Vambraces
5,10,Ioprey Guards
5,11,Rathian Vambraces
5,12,Rathian Guards
5,13,Cephalos Vambraces
5,14,Cephalos Guards
5,15,Kut-Ku Vambraces
5,16,Kut-Ku Guards
5,17,Battle Vambraces
5,18,Battle Guards
5,19,Monoblos Vambraces
5,20,Monoblos Guards
5,21,Bone Vambraces
5,22,Bone Guards
5,23,Gypceros Vambraces
5,24,Gypceros Guards
5,25,Rathalos Vambraces
5,26,Rathalos Guards
5,27,Gravios Vambraces+
5,28,Gravios Guards+
5,29,Hi-Metal Vambraces+
5,30,Hi-Metal Guards+
5,31,Diablo Vambraces+
5,32,Diablo Guards+
5,33,Auroros Gauntlets
5,34,Genesis Gauntlets
5,35,Borealis Gauntlets
5,36,Glyph Gauntlets
5,37,Vespoid Vambraces+
5,38,Vespoid Guards+
5,39,Khezu Vambraces+
5,40,Khezu Guards+
5,41,Lobster Vambraces+
5,42,Lobster Guards+
5,43,Plesioth Vambraces+
5,44,Plesioth Guards+
5,45,Hornet Vambraces+
5,46,Hornet Guards+
5,47,Dragonclaw
5,48,Dragonfist
5,49,Guild Knight Gloves
5,50,Guild Knight Sleeves
5,51,Maiden's Sleeves
5,52,Personal Sleeves
5,53,Shinobi Kote (Sun)
5,54,Shinobi Kote (Moon)
5,55,Hi-Metal Vambraces
5,56,Hi-Metal Guards
5,57,Khezu Vambraces
5,58,Khezu Guards
5,59,Lobster Vambraces
5,60,Lobster Guards
5,61,Plesioth Vambraces
5,62,Plesioth Guards
5,63,Vespoid Vambraces
5,64,Vespoid Guards
5,65,Diablo Vambraces
5,66,Diablo Guards
5,67,Hornet Vambraces
5,68,Hornet Guards
5,69,Gravios Vambraces
5,70,Gravios Guards
5,71,Steel Vambraces
5,72,Steel Vambraces+
5,73,Rathian Vambraces+
5,74,Rathian Guards+
5,75,Rathalos Vambraces+
5,76,Rathalos Guards+
5,77,Kut-Ku Vambraces+
5,78,Kut-Ku Guards+
5,79,Leather Vambraces+
5,80,Chain Vambraces+
5,81,Hunter's Vambraces+
5,82,Hunter's Guards+
5,83,Bone Vambraces+
5,84,Bone Guards+
5,85,Velociprey Braces+
5,86,Velociprey Guards+
5,87,Battle Vambraces+
5,88,Battle Guards+
5,89,Genprey Vambraces+
5,90,Genprey Guards+
5,91,Ioprey Vambraces+
5,92,Ioprey Guards+
5,93,Gypceros Vambraces+
5,94,Gypceros Guards+
5,95,Cephalos Vambraces+
5,96,Cephalos Guards+
5,97,Leather Vambraces S
5,98,Chain Vambraces S
5,99,Hunter's Vambraces S
5,100,Hunter's Guards S
5,101,Bone Vambraces S
5,102,Bone Guards S
5,103,Velociprey Braces S
5,104,Velociprey Guards S
5,105,Battle Vambraces S
5,106,Battle Guards S
5,107,Vespoid Vambraces S
5,108,Vespoid Guards S
5,109,Hornet Vambraces S
5,110,Hornet Guards S
5,111,Hi-Metal Vambraces S
5,112,Hi-Metal Guards S
5,113,Genprey Vambraces S
5,114,Genprey Guards S
5,115,Kut-Ku Vambraces S
5,116,Kut-Ku Guards S
5,117,Ioprey Vambraces S
5,118,Ioprey Guards S
5,119,Gypceros Vambraces S
5,120,Gypceros Guards S
5,121,Cephalos Vambraces S
5,122,Cephalos Guards S
5,123,Steel Vambraces S
5,124,Rathian Vambraces S
5,125,Rathian Guard S
5,126,Khezu Vambraces S
5,127,Khezu Guards S
5,128,Rathalos Vambraces S
5,129,Rathalos Guards S
5,130,Plesioth Vambraces S
5,131,Plesioth Guards S
5,132,Lobster Vambraces S
5,133,Lobster Guards S
5,134,Diablo Vambraces S
5,135,Diablo Guards S
5,136,Monoblos Vambraces S
5,137,Monoblos Guards S
5,138,Gravios Vambraces S
5,139,Gravios Guards S
5,140,Leather Vambraces U
5,141,Hunter's Vambraces U
5,142,Hunter's Guards U
5,143,Bone Vambraces U
5,144,Bone Guards U
