Type,ID,Name
1,85,dummy
1,86,dummy
1,87,dummy
1,88,Larinoth Mask
1,89,Gargwa Mask
1,90,Moofah Head
1,91,Moofah Wig
1,92,False Felyne
1,93,Velociprey Head
1,94,Velociprey Mask
1,95,Genprey Head
1,96,Genprey Mask
1,97,Ioprey Head
1,98,Ioprey Mask
1,99,Remobra Headgear
1,100,Remobra Mask
1,101,Ioprey Helm
1,102,Ioprey Cap
1,103,Kut-Ku Helm
1,104,Kut-Ku Cap
1,105,Lagombi Helm
1,106,Lagombi Cap
1,107,Gypceros Helm
1,108,Gypceros Cap
1,109,Tetsucabra Helm
1,110,Tetsucabra Cap
1,111,Hermitaur Helm
1,112,Hermitaur Cap
1,113,Volvidon Helm
1,114,Volvidon Cap
1,115,Ludroth Helm
1,116,Ludroth Cap
1,117,Malfestio Helm
1,118,Malfestio Cap
1,119,Khezu Helm
1,120,Khezu Cap
1,121,Rathian Helm
1,122,Rathian Cap
1,123,Nibelsnarf Helm
1,124,Nibelsnarf Cap
1,125,Blango Helm
1,126,Blango Cap
1,127,Ceanataur Helm
1,128,Ceanataur Cap
1,129,Najarala Helm
1,130,Najarala Cap
1,131,Nargacuga Helm
1,132,Nargacuga Cap
1,133,Scholarly Hood
1,134,Scholarly Cap
1,135,Vaik Helm
1,136,Vaik Cap
1,137,Skull Visage
1,138,Skull Mask
1,139,Aelucanth Vertex
1,140,Aelucanth Clypeus
1,141,Rhopessa Vertex
1,142,Rhopessa Clypeus
1,143,dummy
1,144,dummy
1,145,Garuga Helm
1,146,Garuga Cap
1,147,Garuga Mask
1,148,Uragaan Helm
1,149,Uragaan Cap
1,150,Rathalos Helm
1,151,Rathalos Cap
1,152,Lagiacrus Helm
1,153,Lagiacrus Cap
1,154,Zinogre Helm
1,155,Zinogre Cap
1,156,Mizutsune Helm
1,157,Mizutsune Mask
1,158,Astalos Helm
1,159,Astalos Cap
1,160,Gammoth Helm
1,161,Gammoth Cap
1,162,Glavenus Helm
1,163,Glavenus Cap
1,164,Gore Helm
1,165,Gore Cap
1,166,Regios Helm
1,167,Regios Cap
1,168,Tigrex Helm
1,169,Tigrex Cap
1,170,Kirin Horn
1,171,Kirin Crest
1,172,Brachydios Helm
1,173,Brachydios Cap
1,174,Arc Helm
1,175,Storge Helm
1,176,Arc Cap
1,177,Storge Cap
1,178,Kushala Glare
1,179,Kushala Snarl
1,180,Mizuha Cap
1,181,Cham Hat
1,182,Kaiser Crown
1,183,Kaiser Mask
1,184,Skeletal Skull
1,185,Decayed Skull
1,186,Black Head
1,187,Black Face
1,188,Black Belt Helm
1,189,Black Belt Cap
1,190,Guild Bard Lobos
1,191,Guild Bard Hat
1,192,Maiden's Hat
1,193,French Maid Glasses
1,194,Helper Hood
1,195,Healer Glasses
1,196,Dianthus Cap
1,197,Campanile Cap
1,198,Bath Towel
1,199,Gourmew Toque
1,200,Gourmew Cap
1,201,Leather Helm S
1,202,Chainmail Helm S
1,203,Bherna Turban S
1,204,Bherna Cap S
1,205,Hunting Helm S
1,206,Hunting Cap S
1,207,Mafumofu Hood S
1,208,Mafumofu Cap S
1,209,Yukumo Sky Kasa
1,210,Yukumo Land Kasa
1,211,dummy
1,212,Hunter's Helm S
1,213,Hunter's Cap S
1,214,Hunter's Helm R
1,215,Hunter's Cap R
1,216,Bone Helm S
1,217,Bone Cap S
1,218,dummy
1,219,dummy
1,220,dummy
1,221,dummy
1,222,Chaos Archbun
1,223,Chaos Archdiadem
1,224,Melahoa Hat S
1,225,Melahoa Bloom S
1,226,Melahoa Hat U
1,227,Melahoa Bloom U
1,228,Makluva Hood S
1,229,Makluva Gills S
1,230,Makluva Hood U
1,231,Makluva Gills U
1,232,Bistro Toque S
1,233,Bistro Cap S
1,234,Acorn Helm S
1,235,Acorn Cap S
1,236,Mosgharl Vizor S
1,237,Mosgharl Brim S
1,238,Edel Vizor S
1,239,Edel Bloom S
1,240,Moofah Head S
1,241,Moofah Wig S
1,242,Slagtoth Hood
1,243,Slagtoth Cowl
1,244,Larinoth Mask S
1,245,Gargwa Mask S
1,246,False Felyne S
1,247,Velociprey Head S
1,248,Velociprey Mask S
1,249,Genprey Head S
1,250,Genprey Mask S
1,251,Ioprey Head S
1,252,Ioprey Mask S
1,253,Remobra Headgear S
1,254,Remobra Mask S
1,255,dummy
1,256,dummy
1,257,dummy
1,258,dummy
1,259,dummy
1,260,dummy
1,261,Mosswine Mask S
1,262,Rhenoplos Helm S
1,263,Rhenoplos Cap S
1,264,Jaggi Helm S
1,265,Jaggi Cap S
1,266,dummy
1,267,dummy
1,268,dummy
1,269,dummy
1,270,Maccao Helm S
1,271,Maccao Cap S
1,272,Velociprey Helm S
1,273,Velociprey Cap S
1,274,Giaprey Helm S
1,275,Giaprey Cap S
1,276,Genprey Helm S
1,277,Genprey Cap S
1,278,EX Genprey Helm
1,279,EX Genprey Cap
1,280,Ioprey Helm S
1,281,Ioprey Cap S
1,282,EX Ioprey Helm
1,283,EX Ioprey Cap
1,284,Vespoid Helm S
1,285,Vespoid Cap S
1,286,EX Vespoid Helm
1,287,EX Vespoid Cap
1,288,Hornetaur Helm S
1,289,Hornetaur Cap S
1,290,EX Hornetaur Helm
1,291,EX Hornetaur Cap
1,292,Hornetaur Helm R
1,293,Hornetaur Cap R
1,294,Bnahabra Hat S
1,295,Bnahabra Headpiece S
1,296,Konchu Helm S
1,297,Konchu Cap S
1,298,Bulldrome Helm S
1,299,Bulldrome Cap S
1,300,Bulldrome Mask S
1,301,Arzuros Helm S
1,302,Arzuros Cap S
1,303,Cephalos Helm S
1,304,Cephalos Cap S
1,305,EX Cephalos Helm
1,306,EX Cephalos Cap
1,307,Kut-Ku Helm S
1,308,Kut-Ku Cap S
1,309,Kecha Helm
1,310,Kecha Cap
1,311,Lagombi Helm S
1,312,Lagombi Cap S
1,313,Gypceros Helm S
1,314,Gypceros Cap S
1,315,Gypceros Helm R
1,316,Gypceros Cap R
1,317,Tetsucabra Helm S
1,318,Tetsucabra Cap S
1,319,Hermitaur Helm S
1,320,Hermitaur Cap S
1,321,EX Hermitaur Helm
1,322,EX Hermitaur Cap
1,323,Hermitaur Helm R
1,324,Hermitaur Cap R
1,325,Volvidon Helm S
1,326,Volvidon Cap S
1,327,Ludroth Helm S
1,328,Ludroth Cap S
1,329,Ludroth Helm R
1,330,Ludroth Cap R
1,331,Lecturer's Hood
1,332,Lecturer's Cap
1,333,Alloy Helm S
1,334,Alloy Cap S
1,335,Alloy Helm R
1,336,Alloy Cap R
1,337,Battle Helm S
1,338,Battle Cap S
1,339,Ingot Helm S
1,340,Ingot Cap S
1,341,Ingot Helm R
1,342,Ingot Cap R
1,343,High Metal Helm S
1,344,High Metal Cap S
1,345,High Metal Helm U
1,346,High Metal Cap U
1,347,dummy
1,348,dummy
1,349,Lobster Helm
1,350,Lobster Cap
1,351,Obituary Vertex S
1,352,Obituary Clypeus S
1,353,Butterfly Vertex S
1,354,Butterfly Clypeus S
1,355,Death Stench Brain S
1,356,Death Stench Soul S
1,357,Death Stench Brain R
1,358,Death Stench Soul R
1,359,Vaik Helm S
1,360,Vaik Cap S
1,361,Aelucanth Vertex S
1,362,Aelucanth Clypeus S
1,363,Rhopessa Vertex S
1,364,Rhopessa Clypeus S
1,365,Patissier's Toque
1,366,Patissier's Cap
1,367,Skalda Vertex S
1,368,Skalda Clypeus S
1,369,Spio Vertex S
1,370,Spio Clypeus S
1,371,Malfestio Helm S
1,372,Malfestio Cap S
1,373,Zamtrios Helm
1,374,Zamtrios Cap
1,375,Khezu Helm S
1,376,Khezu Cap S
1,377,Khezu Helm R
1,378,Khezu Cap R
1,379,Rathian Helm S
1,380,Rathian Cap S
1,381,EX Rathian Helm
1,382,EX Rathian Cap
1,383,Rathian Helm R
1,384,Rathian Cap R
1,385,Nibelsnarf Helm S
1,386,Nibelsnarf Cap S
1,387,Plesioth Helm
1,388,Plesioth Cap
1,389,Blango Helm S
1,390,Blango Cap S
1,391,EX Blango Helm
1,392,EX Blango Cap
1,393,Lavasioth Helm
1,394,Lavasioth Cap
1,395,EX Lavasioth Helm
1,396,EX Lavasioth Cap
1,397,Ceanataur Helm S
1,398,Ceanataur Cap S
1,399,EX Ceanataur Helm
1,400,EX Ceanataur Cap
1,401,Ceanataur Helm R
1,402,Ceanataur Cap R
1,403,Najarala Helm S
1,404,Najarala Cap S
1,405,Nargacuga Helm S
1,406,Nargacuga Cap S
1,407,Garuga Helm S
1,408,Garuga Cap S
1,409,Garuga Mask S
1,410,Uragaan Helm S
1,411,Uragaan Cap S
1,412,Black Belt Helm S
1,413,Black Belt Cap S
1,414,Guardian Helm
1,415,Guardian Mask
1,416,Guardian Helm U
1,417,Guardian Mask U
1,418,Scholar's Beret
1,419,Scholar's Cap
1,420,Sailor Hat
1,421,Sailor Cap
1,422,Luxury Bath Towel
1,423,Kita Star Headdress
1,424,Umi Ocean Headdress
1,425,Cunning Specs
1,426,Derring Helm S
1,427,Derring Cap S
1,428,Dober Helm
1,429,Dober Cap
1,430,Damascus Helm
1,431,Damascus Cap
1,432,Damascus Helm R
1,433,Damascus Cap R
1,434,Skull Visage S
1,435,Skull Mask S
1,436,dummy
1,437,dummy
1,438,dummy
1,439,dummy
1,440,Artian Helm S
1,441,Artian Cap S
1,442,Artian Helm R
1,443,Artian Cap R
1,444,Seltas Helm
1,445,Seltas Cap
1,446,Rathalos Helm S
1,447,Rathalos Cap S
1,448,EX Rathalos Helm
1,449,EX Rathalos Cap
1,450,Rathalos Helm R
1,451,Rathalos Cap R
1,452,Lagiacrus Helm S
1,453,Lagiacrus Cap S
1,454,Lagiacrus Helm R
1,455,Lagiacrus Cap R
1,456,Zinogre Helm S
1,457,Zinogre Cap S
1,458,EX Zinogre Helm
1,459,EX Zinogre Cap
1,460,Mizutsune Helm S
1,461,Mizutsune Mask S
1,462,Astalos Helm S
1,463,Astalos Cap S
1,464,Gammoth Helm S
1,465,Gammoth Cap S
1,466,Glavenus Helm S
1,467,Glavenus Cap S
1,468,Agnaktor Helm
1,469,Agnaktor Cap
1,470,Gore Helm S
1,471,Gore Cap S
1,472,EX Gore Helm
1,473,EX Gore Cap
1,474,Gore Helm R
1,475,Gore Cap R
1,476,Regios Helm S
1,477,Regios Cap S
1,478,Duramboros Helm
1,479,Duramboros Cap
1,480,Tigrex Helm S
1,481,Tigrex Cap S
1,482,EX Tigrex Helm
1,483,EX Tigrex Cap
1,484,Tigrex Helm R
1,485,Tigrex Cap R
1,486,Kirin Horn S
1,487,Kirin Crest S
1,488,Kirin Horn R
1,489,Kirin Crest R
1,490,Brachydios Helm S
1,491,Brachydios Cap S
1,492,EX Brachydios Helm
1,493,EX Brachydios Cap
1,494,Golden Headdress
1,495,Puppeteer Mask
1,496,Vangis Helm
1,497,Vangis Cap
1,498,Guild Knight Feather
1,499,Guild Knight Mask
1,500,Maiden's Hat S
1,501,French Maid Glasses S
1,502,Blue Guild Tricorne
1,503,Blue Guild Mask
1,504,Red Guild Tricorne
1,505,Red Guild Mask
1,506,Helper Hood S
1,507,Healer Glasses S
1,508,Helper Hood U
1,509,Healer Beret U
1,510,Guild Bard Lobos S
1,511,Guild Bard Hat S
1,512,Chakra Earring
1,513,dummy
1,514,dummy
1,515,Dianthus Wealcap
1,516,Campanile Wealcap
1,517,Ace Headgear
1,518,Ace Mask
1,519,Sororal Headgear
1,520,Sororal Mask
1,521,Hawkhat
1,522,Hawkcap
1,523,Gourmew Toque S
1,524,Gourmew Cap S
1,525,Felyne Hairband
1,526,Scholarly Hood S
1,527,Scholarly Cap S
1,528,Ranger's Headgear
1,529,Archer's Turban
1,530,Shinobi Heaven Mask
1,531,Shinobi Land Mask
1,532,Shinobi Sky Mask
1,533,Shinobi Sea Mask
1,534,Ancient Helm
1,535,Ancient Cap
1,536,Master's Earcuff
1,537,Master's Earrings
1,538,Black Head S
1,539,Black Face S
1,540,Toka Kabuto
1,541,Mitsuaoi Kabuto
1,542,EX Rathian Helm S
1,543,EX Rathian Cap S
1,544,EX Rathalos Helm S
1,545,EX Rathalos Cap S
1,546,EX Tigrex Helm S
1,547,EX Tigrex Cap S
1,548,Arc Helm S
1,549,Storge Helm S
1,550,Arc Cap S
1,551,Storge Cap S
1,552,EX Arc Helm
1,553,EX Storge Helm
1,554,EX Arc Cap
1,555,EX Storge Cap
1,556,Arc Helm R
1,557,Storge Helm R
1,558,Arc Cap R
1,559,Storge Cap R
1,560,Kushala Glare S
1,561,Kushala Snarl S
1,562,EX Kushala Glare
1,563,EX Kushala Snarl
1,564,Kushala Glare R
1,565,Kushala Snarl R
1,566,Mizuha Cap S
1,567,Cham Hat S
1,568,EX Mizuha Cap
1,569,EX Cham Hat
1,570,Kaiser Crown S
1,571,Kaiser Mask S
1,572,EX Kaiser Crown
1,573,EX Kaiser Mask
1,574,Silver Solhelm
1,575,Silver Solcap
1,576,EX Silver Solhelm
1,577,EX Silver Solcap
1,578,Silver Solhelm R
1,579,Silver Solcap R
1,580,Golden Lunehelm
1,581,Golden Lunecap
1,582,EX Golden Lunehelm
1,583,EX Golden Lunecap
1,584,Divine Ire Headdress
1,585,Crusher Mask
1,586,Esurient Helm
1,587,Esurient Cap
1,588,Esurient Helm R
1,589,Esurient Cap R
1,590,Akantor Mask
1,591,Akantor Fangs
1,592,Akantor Mask R
1,593,Akantor Fangs R
1,594,Ukanlos Mask
1,595,Ukanlos Fangs
1,596,Tempest Crown
1,597,Welkin Crown
1,598,Tempest Crown R
1,599,Welkin Crown R
1,600,Skeletal Skull R
1,601,Decayed Skull R
1,602,Astral Helm
1,603,Astral Mask
1,604,Escadora Wisdom
1,605,Escadora Sagesse
1,606,Escadora Wisdom R
1,607,Escadora Sagesse R
1,608,dummy
1,609,Dragonlord's Gaze
1,610,Takami Feather
1,611,Hayabusa Feather
1,612,Kakuju Feather
1,613,Sword Saint Earring
1,614,Barrage Earring
1,615,Strange Helm
1,616,Strange Cap
1,617,Redhelm Helm
1,618,Redhelm Cap
1,619,Snowbaron Helm
1,620,Snowbaron Cap
1,621,Stonefist Helm
1,622,Stonefist Cap
1,623,Dreadqueen Helm
1,624,Dreadqueen Cap
1,625,Drilltusk Helm
1,626,Drilltusk Cap
1,627,Silverwind Helm
1,628,Silverwind Cap
1,629,Crystalbeard Helm
1,630,Crystalbeard Cap
1,631,Deadeye Helm
1,632,Deadeye Cap
1,633,Dreadking Helm
1,634,Dreadking Cap
1,635,Thunderlord Helm
1,636,Thunderlord Cap
1,637,Grimclaw Helm
1,638,Grimclaw Cap
1,639,Hellblade Helm
1,640,Hellblade Cap
1,641,Shadow Shades
1,642,dummy
1,643,dummy
1,644,Ushio's Cut
1,645,Ushio's Hair
1,646,dummy
1,647,dummy
1,648,dummy
1,649,dummy
1,650,dummy
1,651,dummy
1,652,dummy
1,653,dummy
1,654,dummy
1,655,dummy
1,656,dummy
1,657,dummy
1,658,Bristling Mane
1,659,Terrifying Mane
1,660,Champion's Hair
1,661,Strongman's Hair
1,662,Zodias Helm
1,663,Zodias Cap
1,664,Pirate Hat J
1,665,Pirate Roger J
1,666,Buccaneer Hat J
1,667,Buccaneer Roger J
1,668,Dynaqlo Beanie
1,669,Dynaqlo Headphones
1,670,Promising Helm
1,671,Halcyon Helm
1,672,Blue Star Lobos
1,673,Blue Star Hat
1,674,Star Rook Helm
1,675,Star Rook Cap
1,676,Star Knight Helm
1,677,Star Knight Cap
1,678,Nisetama Mask
1,679,Nisetama Hood
1,680,Nisetama Mask S
1,681,Nisetama Hood S
1,682,Hero's Hat
1,683,Hero's Cap
1,684,Varia Suit Visor
1,685,Varia Suit Scope
1,686,Zero Suit Ponytail
1,687,Zero Suit Hairpiece
1,688,Helm of Rage
1,689,Cap of Rage
1,690,Helm of Anat
1,691,Cap of Anat
1,692,dummy
1,693,dummy
1,694,Mosgharl Vizor
1,695,Mosgharl Brim
1,696,Gammoth Helm
1,697,Gammoth Cap
1,698,Gourmew Toque
1,699,Gourmew Cap
1,700,Leather Cap S
1,701,Chainmail Cap S
1,702,Mosgharl Vizor S
1,703,Mosgharl Brim S
1,704,Gammoth Helm S
1,705,Gammoth Cap S
1,706,Blue Guild Tricorne
1,707,Blue Guild Piercing
1,708,Red Guild Tricorne
1,709,Red Guild Piercing
1,710,Gourmew Toque S
1,711,Gourmew Cap S
1,712,Promising Archhelm
1,713,Halcyon Archhelm
1,714,Lucid Crown
1,715,Dreamy Crown
1,716,Lucid Miter
1,717,Dreamy Miter
1,718,Conga Helm
1,719,Conga Cap
1,720,Giaprey Head
1,721,Giaprey Mask
1,722,Barroth Helm
1,723,Barroth Cap
1,724,Basarios Helm
1,725,Basarios Cap
1,726,Nerscylla Helm
1,727,Nerscylla Cap
1,728,Barioth Helm
1,729,Barioth Cap
1,730,Gravios Helm
1,731,Gravios Cap
1,732,Cheerful Helm
1,733,Cheerful Cap
1,734,Mariner Hat
1,735,Mariner Cap
1,736,Jaggi Mask
1,737,dummy
1,738,Diablos Helm
1,739,Diablos Cap
1,740,Diablos R Helm
1,741,Diablos R Cap
1,742,Valfalk Helm
1,743,Valfalk Cap
1,744,Wisdom Head
1,745,Wisdom Hat
1,746,Flame Earring
1,747,Shock Earring
1,748,Ice Earring
1,749,Water Earring
1,750,Comet Earring
1,751,Bherna Turban X
1,752,Bherna Cap X
1,753,Hunting Helm X
1,754,Hunting Cap X
1,755,Mafumofu Hood X
1,756,Mafumofu Cap X
1,757,Xtreme YukumoSky Kasa
1,758,Xtreme YukumoLand Kasa
1,759,Slagtoth Hood X
1,760,Slagtoth Cowl X
1,761,Larinoth Mask X
1,762,Gargwa Mask X
1,763,Velociprey Head X
1,764,Velociprey Mask X
1,765,Genprey Head X
1,766,Genprey Mask X
1,767,Ioprey Head X
1,768,Ioprey Mask X
1,769,Remobra Headgear X
1,770,Remobra Mask X
1,771,dummy
1,772,dummy
1,773,Mosswine Mask X
1,774,Rhenoplos Helm X
1,775,Rhenoplos Cap X
1,776,Jaggi Helm X
1,777,Jaggi Cap X
1,778,Jaggi Head X
1,779,dummy
1,780,dummy
1,781,dummy
1,782,dummy
1,783,dummy
1,784,Maccao Helm X
1,785,Maccao Cap X
1,786,Velociprey Helm X
1,787,Velociprey Cap X
1,788,Giaprey Helm X
1,789,Giaprey Cap X
1,790,Genprey Helm X
1,791,Genprey Cap X
1,792,Ioprey Helm X
1,793,Ioprey Cap X
1,794,Vespoid Helm X
1,795,Vespoid Cap X
1,796,Hornetaur Helm X
1,797,Hornetaur Cap X
1,798,Bnahabra Hat X
1,799,Bnahabra Headpiece X
1,800,Konchu Helm X
1,801,Konchu Cap X
1,802,Bulldrome Helm X
1,803,Bulldrome Cap X
1,804,Bullfango Mask X
1,805,Arzuros Helm X
1,806,Arzuros Cap X
1,807,Cephalos Helm X
1,808,Cephalos Cap X
1,809,Kut-Ku Helm X
1,810,Kut-Ku Cap X
1,811,Kecha Helm X
1,812,Kecha Cap X
1,813,Lagombi Helm X
1,814,Lagombi Cap X
1,815,Gypceros Helm X
1,816,Gypceros Cap X
1,817,Tetsucabra Helm X
1,818,Tetsucabra Cap X
1,819,Hermitaur Helm X
1,820,Hermitaur Cap X
1,821,Ludroth Helm X
1,822,Ludroth Cap X
1,823,Gourmew Toque X
1,824,Gourmew Cap X
1,825,Gourmew Toque X
1,826,Gourmew Cap X
1,827,Moofah Head X
1,828,Moofah Wig X
1,829,Edel Vizor X
1,830,Edel Bloom X
1,831,Acorn Helm X
1,832,Acorn Cap X
1,833,Death Stench Brain X
1,834,Death Stench Soul X
1,835,Skalda Vertex X
1,836,Skalda Clypeus X
1,837,Spio Vertex X
1,838,Spio Clypeus X
1,839,Hunter's Helm XR
1,840,Hunter's Cap XR
1,841,Volvidon Helm X
1,842,Volvidon Cap X
1,843,Conga Helm X
1,844,Conga Cap X
1,845,Barroth Helm X
1,846,Barroth Cap X
1,847,Basarios Helm X
1,848,Basarios Cap X
1,849,Malfestio Helm X
1,850,Malfestio Cap X
1,851,Zamtrios Helm X
1,852,Zamtrios Cap X
1,853,Khezu Helm X
1,854,Khezu Cap X
1,855,Nerscylla Helm X
1,856,Nerscylla Cap X
1,857,Rathian Helm X
1,858,Rathian Cap X
1,859,Nibelsnarf Helm X
1,860,Nibelsnarf Cap X
1,861,Plesioth Helm X
1,862,Plesioth Cap X
1,863,Blangonga Helm X
1,864,Blangonga Cap X
1,865,Ceanataur Helm X
1,866,Ceanataur Cap X
1,867,Najarala Helm X
1,868,Najarala Cap X
1,869,Nargacuga Helm X
1,870,Nargacuga Cap X
1,871,Gypceros Helm XR
1,872,Gypceros Cap XR
1,873,Hermitaur Helm XR
1,874,Hermitaur Cap XR
1,875,Ludroth Helm XR
1,876,Ludroth Cap XR
1,877,Strange Helm X
1,878,Strange Cap X
1,879,Bistro Toque X
1,880,Bistro Cap X
1,881,Lecturer's Hood X
1,882,Lecturer's Cap X
1,883,Patissier's Toque X
1,884,Patissier's Cap X
1,885,Luxury Bath Towel X
1,886,Maiden's Hat X
1,887,Exclusive Glasses X
1,888,Dianthus Wealcap X
1,889,Campanile Wealcap X
1,890,GX Conga Helm
1,891,GX Conga Cap
1,892,Alloy Helm XR
1,893,Alloy Cap XR
1,894,Ingot Helm XR
1,895,Ingot Cap XR
1,896,Artian Helm X
1,897,Artian Cap X
1,898,Lobster Helm X
1,899,Lobster Cap X
1,900,Khezu Helm XR
1,901,Khezu Cap XR
1,902,Ceanataur Helm XR
1,903,Ceanataur Cap XR
1,904,Rathian Helm XR
1,905,Rathian Cap XR
1,906,Lavasioth Helm X
1,907,Lavasioth Cap X
1,908,Garuga Helm X
1,909,Garuga Cap X
1,910,Uragaan Helm X
1,911,Uragaan Cap X
1,912,Barioth Helm X
1,913,Barioth Cap X
1,914,Seltas Helm X
1,915,Seltas Cap X
1,916,Rathalos Helm X
1,917,Rathalos Cap X
1,918,Lagiacrus Helm X
1,919,Lagiacrus Cap X
1,920,Zinogre Helm X
1,921,Zinogre Cap X
1,922,Gravios Helm X
1,923,Gravios Cap X
1,924,Mizutsune Helm X
1,925,Mizutsune Cap X
1,926,Astalos Helm X
1,927,Astalos Cap X
1,928,Gammoth Helm X
1,929,Gammoth Cap X
1,930,Glavenus Helm X
1,931,Glavenus Cap X
1,932,Gore Helm X
1,933,Gore Cap X
1,934,Kirin Horn X
1,935,Kirin Crest X
1,936,Kirin Horn XR
1,937,Kirin Crest XR
1,938,Auroros Headpiece
1,939,Borealis Crown
1,940,Genesis Headpiece
1,941,Glyph Crown
1,942,GX Auroros Headpiece
1,943,GX Borealis Crown
1,944,GX Genesis Headpiece
1,945,GX Glyph Crown
1,946,Battle Auroros Headpiece
1,947,Battle Borealis Crown
1,948,Battle Genesis Headpiece
1,949,Battle Glyph Crown
1,950,Scholar's Beret X
1,951,Scholar's Cap X
1,952,Sailor Hat X
1,953,Sailor Cap X
1,954,Hawkhat X
1,955,Hawkcap X
1,956,Scholarly Hood X
1,957,Scholarly Cap X
1,958,Researcher's Hood
1,959,Researcher's Cap
1,960,Rathalos Helm XR
1,961,Rathalos Cap XR
1,962,Lagiacrus Helm XR
1,963,Lagiacrus Cap XR
1,964,Gore Helm XR
1,965,Gore Cap XR
1,966,Agnaktor Helm X
1,967,Agnaktor Cap X
1,968,Regios Helm X
1,969,Regios Cap X
1,970,Duramboros Helm X
1,971,Duramboros Cap X
1,972,Tigrex Helm X
1,973,Tigrex Cap X
1,974,Tigrex Helm XR
1,975,Tigrex Cap XR
1,976,Diablos Helm X
1,977,Diablos Cap X
1,978,Diablos Helm XR
1,979,Diablos Cap XR
1,980,Brachydios Helm X
1,981,Brachydios Cap X
1,982,Arc Helm X
1,983,Storge Helm X
1,984,Arc Cap X
1,985,Storge Cap X
1,986,Arc Helm XR
1,987,Storge Helm XR
1,988,Arc Cap XR
1,989,Storge Cap XR
1,990,Valfalk Helm X
1,991,Valfalk Cap X
1,992,Grand God's Peer Mask
1,993,Grand Hermit Mask
1,994,Vangis Helm X
1,995,Vangis Cap X
1,996,Kushala Glare X
1,997,Kushala Snarl X
1,998,Kushala Glare XR
1,999,Kushala Snarl XR
1,1000,Grand Mizuha Cap
1,1001,Grand Cham Hat
1,1002,Kaiser Crown X
1,1003,Kaiser Mask X
1,1004,Silver Solhelm Z
1,1005,Silver Solcap Z
1,1006,Golden Lunehelm Z
1,1007,Golden Lunecap Z
1,1008,Yaksha Mask
1,1009,Carnage Helm
1,1010,Guardian Helm X
1,1011,Guardian Mask X
1,1012,Blue G. Knight Tricorne X
1,1013,Blue G. Knight Tricorne X
1,1014,Blue G. Knight Mask X
1,1015,Blue G. Knight Mask X
1,1016,Red G. Knight Tricorne X
1,1017,Red G. Knight Tricorne X
1,1018,Red G. Knight Mask X
1,1019,Red G. Knight Mask X
1,1020,G. Knight Feather X
1,1021,G. Knight Mask X
1,1022,G. Bard Lobos X
1,1023,G. Bard Hat X
1,1024,Ace Headgear X
1,1025,Ace Mask X
1,1026,Sororal Headgear X
1,1027,Sororal Mask X
1,1028,Shinobi Heaven Mask X
1,1029,Shinobi Land Mask X
1,1030,Kaiserin Helm
1,1031,Kaiserin Cap
1,1032,Barmaid's Mask
1,1033,Barmaid's Earrings
1,1034,Bartender's Mask
1,1035,Bartender's Earrings
1,1036,Helios Helm X
1,1037,Selene Helm X
1,1038,Helios Cap X
1,1039,Selene Cap X
1,1040,Citadel Ranger's Headgear
1,1041,Citadel Archer's Turban
1,1042,Damascus Helm X
1,1043,Damascus Cap X
1,1044,Chaos Helm
1,1045,Nephilim Helm
1,1046,Chaos Cap
1,1047,Nephilim Cap
1,1048,Grand Divine Ire Mask
1,1049,Grand Crusher Mask
1,1050,Esurient Helm Z
1,1051,Esurient Cap Z
