Type,ID,Name
2,134,Aelucanth Manus
2,135,Rhopessa Brachia
2,136,Rhopessa Manus
2,137,Mosgharl Creeper
2,138,Mosgharl Tendril
2,139,Artian Vambraces
2,140,Artian Guards
2,141,Lagiacrus Braces S
2,142,Lagiacrus Guards S
2,143,Lagiacrus Braces U
2,144,Lagiacrus Guards U
2,145,Rathalos Vambraces S
2,146,Rathalos Guards S
2,147,Rath Soul Braces
2,148,Rath Soul Guards
2,149,Barioth Vambraces S
2,150,Barioth Guards S
2,151,Barioth Vambraces U
2,152,Barioth Guards U
2,153,Diablos Vambraces S
2,154,Diablos Guards S
2,155,Diablos Vambraces U
2,156,Diablos Guards U
2,157,Uragaan Vambraces S
2,158,Uragaan Guards S
2,159,Uragaan Vambraces U
2,160,Uragaan Guards U
2,161,Agnaktor Vambraces S
2,162,Agnaktor Guards S
2,163,Agnaktor Vambraces U
2,164,Agnaktor Guards U
2,165,Vangis Vambraces
2,166,Vangis Guards
2,167,Damascus Vambraces
2,168,Damascus Guards
2,169,DUMMY
2,170,DUMMY
2,171,DUMMY
2,172,DUMMY
2,173,Yamato Kote
2,174,Mutsu Kote
2,175,Hyuga Kote
2,176,Amagi Kote
2,177,Escadora Arms
2,178,Escadora Arma
2,179,Zinogre Vambraces
2,180,Zinogre Guards
2,181,Nibelsnarf Braces S
2,182,Nibelsnarf Guards S
2,183,Duramboros Braces S
2,184,Duramboros Guards S
2,185,Nargacuga Braces
2,186,Nargacuga Guards
2,187,Plesioth Vambraces
2,188,Plesioth Guards
2,189,Brachydios Braces
2,190,Brachydios Guards
2,191,Dianthus Sleeves
2,192,Campanile Sleeves
2,193,Ranger's Gauntlets
2,194,Archer's Gauntlets
2,195,DUMMY
2,196,DUMMY
2,197,DUMMY
2,198,DUMMY
2,199,DUMMY
2,200,DUMMY
2,201,DUMMY
2,202,DUMMY
2,203,DUMMY
2,204,DUMMY
2,205,Ingot Vambraces X
2,206,Ingot Guards X
2,207,Bnahabra Gloves X
2,208,Bnahabra Sleeves X
2,209,Rhenoplos Braces X
2,210,Rhenoplos Guards X
2,211,Jaggi Vambraces X
2,212,Jaggi Guards X
2,213,Baggi Vambraces X
2,214,Baggi Guards X
2,215,Wroggi Vambraces X
2,216,Wroggi Guards X
2,217,Arzuros Vambraces X
2,218,Arzuros Guards X
2,219,Lagombi Vambraces X
2,220,Lagombi Guards X
2,221,Volvidon Vambraces X
2,222,Volvidon Guards X
2,223,Qurupeco Vambraces X
2,224,Qurupeco Guards X
2,225,Qurupeco Vambraces Z
2,226,Qurupeco Guards Z
2,227,Ludroth Vambraces X
2,228,Ludroth Guards X
2,229,Ludroth Vambraces Z
2,230,Ludroth Guards Z
2,231,Barroth Vambraces X
2,232,Barroth Guards X
2,233,Barroth Vambraces Z
2,234,Barroth Guards Z
2,235,Gobul Vambraces X
2,236,Gobul Guards X
2,237,Rathalos Vambraces X
2,238,Rathalos Guards X
2,239,Rath Soul Braces Z
2,240,Rath Soul Guards Z
2,241,Silver Solbraces
2,242,Silver Solguards
2,243,Rathian Vambraces X
2,244,Rathian Guards X
2,245,Rath Heart Braces Z
2,246,Rath Heart Guards Z
2,247,Golden Lunebraces
2,248,Golden Luneguards
2,249,Lagiacrus Braces X
2,250,Lagiacrus Guards X
2,251,Lagiacrus Braces Z
2,252,Lagiacrus Guards Z
2,253,Nether Vambraces
2,254,Nether Guards
2,255,Gigginox Vambraces X
2,256,Gigginox Guards X
2,257,Gigginox Vambraces Z
2,258,Gigginox Guards Z
2,259,Barioth Vambraces X
2,260,Barioth Guards X
2,261,Barioth Vambraces Z
2,262,Barioth Guards Z
2,263,Diablos Vambraces X
2,264,Diablos Guards X
2,265,Diablos Vambraces Z
2,266,Diablos Guards Z
2,267,Uragaan Vambraces X
2,268,Uragaan Guards X
2,269,Uragaan Vambraces Z
2,270,Uragaan Guards Z
2,271,Agnaktor Vambraces X
2,272,Agnaktor Guards X
2,273,Agnaktor Vambraces Z
2,274,Agnaktor Guards Z
2,275,Helios Vambraces X
2,276,Helios Guards X
2,277,Helios Vambraces Z
2,278,Helios Guards Z
2,279,Selene Vambraces X
2,280,Selene Guards X
2,281,Selene Vambraces Z
2,282,Selene Guards Z
2,283,Grand Yamato Kote
2,284,Grand Mutsu Kote
2,285,Grand Hyuga Kote
2,286,Grand Amagi Kote
2,287,Yamato Kote Prime
2,288,Mutsu Kote Prime
2,289,Hyuga Kote Prime
2,290,Amagi Kote Prime
2,291,Vangis Vambraces X
2,292,Vangis Guards X
2,293,Escadora Arms X
2,294,Escadora Arma X
2,295,Zinogre Vambraces X
2,296,Zinogre Guards X
2,297,Zinogre Vambraces Z
2,298,Zinogre Guards Z
2,299,Nibelsnarf Braces X
2,300,Nibelsnarf Guards X
2,301,Duramboros Braces X
2,302,Duramboros Guards X
2,303,Duramboros Braces Z
2,304,Duramboros Guards Z
2,305,Nargacuga Braces X
2,306,Nargacuga Guards X
2,307,Nargacuga Braces Z
2,308,Nargacuga Guards Z
2,309,Lambent Wristrays
2,310,Silhouette Wristrays
2,311,Plesioth Vambraces X
2,312,Plesioth Guards X
2,313,Plesioth Vambraces Z
2,314,Plesioth Guards Z
2,315,Brachydios Braces X
2,316,Brachydios Guards X
2,317,Miralis Grievers
2,318,Miralis Clouts
2,319,Damascus Vambraces X
2,320,Damascus Guards X
2,321,Dober Vambraces X
2,322,Dober Guards X
2,323,DUMMY
2,324,DUMMY
2,325,Aelucanth Brachia X
2,326,Aelucanth Manus X
2,327,Rhopessa Brachia X
2,328,Rhopessa Manus X
2,329,Mosgharl Creeper X
2,330,Mosgharl Tendril X
2,331,Artian Vambraces X
2,332,Artian Guards X
2,333,Diablos Wealcuffs
2,334,Campanile Wealcuffs
2,335,Strider's Gauntlets
2,336,Deadeye's Gauntlets
2,337,Guild Bard Braces X
2,338,Guild Bard Sleeves X
2,339,Scholar's Gloves X
2,340,Scholar's Sleeves X
2,341,DUMMY
2,342,DUMMY
2,343,Sailor Gloves
2,344,Sailor Sleeves
2,345,Chakra Bracelet
2,346,DUMMY
2,347,DUMMY
2,348,DUMMY
2,349,DUMMY
2,350,DUMMY
2,351,DUMMY
2,352,DUMMY
2,353,DUMMY
2,354,DUMMY
2,355,DUMMY
3,0,Leather Belt
3,1,Piscine Belt
3,2,Chainmail Belt
3,3,Loc Lac Kilt
3,4,Hunter's Faulds
3,5,Hunter's Coat
3,6,Bone Faulds
3,7,Bone Coat
3,8,Alloy Coil
3,9,Alloy Coat
3,10,Jaggi Faulds
3,11,Jaggi Coat
3,12,Bnahabra Coil
3,13,Bnahabra Coat
3,14,Rhenoplos Coil
3,15,Rhenoplos Coat
3,16,Qurupeco Coil
3,17,Qurupeco Coat
3,18,Ludroth Faulds
3,19,Ludroth Coat
3,20,DUMMY
3,21,Baggi Coil
3,22,Baggi Coat
3,23,Barroth Faulds
3,24,Barroth Coat
3,25,Gobul Faulds
3,26,Gobul Coat
3,27,DUMMY
3,28,DUMMY
3,29,Guild Bard Coil
3,30,Guild Bard Coat
3,31,Scholar's Skirt
3,32,Scholar's Mini
3,33,Rathian Faulds
3,34,Rathian Coat
3,35,Gigginox Faulds
3,36,Gigginox Coat
3,37,Ingot Coil
3,38,Ingot Coat
3,39,Lagiacrus Faulds
3,40,Lagiacrus Coat
3,41,Rathalos Faulds
3,42,Rathalos Coat
3,43,Barioth Faulds
3,44,Barioth Coat
3,45,Diablos Coil
3,46,Diablos Coat
3,47,Uragaan Faulds
3,48,Uragaan Coat
3,49,Agnaktor Faulds
3,50,Agnaktor Coat
3,51,Helios Coil
3,52,Helios Coat
3,53,Selene Coil
3,54,Selene Coat
3,55,Wroggi Faulds
3,56,Wroggi Coat
3,57,Arzuros Faulds
3,58,Arzuros Coat
3,59,Lagombi Faulds
3,60,Lagombi Coat
3,61,Volvidon Faulds
3,62,Volvidon Coat
3,63,Nibelsnarf Faulds
3,64,Nibelsnarf Coat
3,65,Duramboros Faulds
3,66,Duramboros Coat
3,67,Yukumo Obi
3,68,DUMMY
3,69,DUMMY
3,70,DUMMY
3,71,DUMMY
3,72,DUMMY
3,73,DUMMY
3,74,Leather Faulds S
3,75,Leather Coat S
3,76,Piscine Belt S
3,77,Piscine Tank S
3,78,Chainmail Faulds S
3,79,Chainmail Coat S
3,80,Loc Lac Kilt S
3,81,Loc Loc Coat S
3,82,Hunter's Faulds S
3,83,Hunter's Coat S
3,84,Bone Faulds S
3,85,Bone Coat S
3,86,Alloy Coil S
3,87,Alloy Coat S
3,88,Jaggi Faulds S
3,89,Jaggi Coat S
3,90,Bnahabra Coil S
3,91,Bnahabra Coat S
3,92,Rhenoplos Coil S
3,93,Rhenoplos Coat S
3,94,Qurupeco Coil S
3,95,Qurupeco Coat S
3,96,Qurupeco Coil U
3,97,Qurupeco Coat U
3,98,Ludroth Faulds S
3,99,Ludroth Coat S
3,100,Ludroth Faulds U
3,101,Ludroth Coat U
3,102,DUMMY
3,103,Baggi Coil S
3,104,Baggi Coat S
3,105,Wroggi Faulds S
3,106,Wroggi Coat S
3,107,Arzuros Faulds S
3,108,Arzuros Coat S
3,109,Lagombi Faulds S
3,110,Lagombi Coat S
3,111,Volvidon Faulds S
3,112,Volvidon Coat S
3,113,Barroth Faulds S
3,114,Barroth Coat S
3,115,Barroth Faulds U
3,116,Barroth Coat U
3,117,Gobul Faulds S
3,118,Gobul Coat S
3,119,Guild Bard Coil S
3,120,Guild Bard Coat S
3,121,Scholar's Skirt S
3,122,Scholar's Mini S
3,123,Rathian Faulds S
3,124,Rathian Coat S
3,125,Rath Hearth Coil
3,126,Rath Hearth Coat
3,127,Gigginox Faulds S
3,128,Gigginox Coat S
3,129,Gigginox Faulds U
3,130,Gigginox Coat U
3,131,Ingot Coil S
3,132,Ingot Coat S
3,133,Dober Coil
3,134,Dober Coat
3,135,Yukumo Sky Obi
3,136,Yukumo Land Obi
3,137,Aelucanth Elytra
3,138,Aelucanth Alae
3,139,Rhopessa Elytra
3,140,Rhopessa Alae
3,141,Mosgharl Folia
3,142,Mosgharl Fronds
3,143,Lagiacrus Faulds S
3,144,Lagiacrus Coat S
3,145,Lagiacrus Faulds U
3,146,Lagiacrus Coat U
3,147,Rathalos Faulds S
3,148,Rathalos Coat S
3,149,Rath Soul Coil
3,150,Rath Soul Coat
3,151,Barioth Faulds S
3,152,Barioth Coat S
3,153,Barioth Faulds U
3,154,Barioth Coat U
3,155,Diablos Coil S
3,156,Diablos Coat S
3,157,Diablos Coil U
3,158,Diablos Coat U
3,159,Uragaan Faulds S
3,160,Uragaan Coat S
3,161,Uragaan Faulds U
3,162,Uragaan Coat U
3,163,Agnaktor Faulds S
3,164,Agnaktor Coat S
3,165,Agnaktor Faulds U
3,166,Agnaktor Coat S
3,167,Vangis Coil
3,168,Vangis Coat
3,169,Damascus Coil
3,170,Damascus Coat
3,171,DUMMY
3,172,DUMMY
3,173,DUMMY
3,174,DUMMY
3,175,Yamato Koshiate
3,176,Mutsu Koshiate
3,177,Hyuga Koshiate
3,178,Amagi Koshiate
3,179,Escadora Might
3,180,Escadora Force
3,181,Zinogre Faulds
3,182,Zinogre Coat
3,183,Nibelsnarf Faulds S
3,184,Nibelsnarf Coat S
3,185,Duramboros Faulds S
3,186,Duramboros Coat S
3,187,Nargacuga Fauls
3,188,Nargacuga Coat
3,189,DUMMY
3,190,DUMMY
3,191,Brachydios Faulds
3,192,Brachydios Coat
3,193,Dianthus Skirt
3,194,Campanile Skirt
3,195,Ranger's Sash
3,196,Archer's Belt
3,197,DUMYM
3,198,DUMMY
3,199,DUMMY
3,200,DUMMY
3,201,DUMMY
3,202,DUMMY
3,203,DUMMY
3,204,DUMMY
3,205,DUMMY
3,206,DUMMY
3,207,DUMMY
3,208,DUMMY
3,209,Ingot Coil X
3,210,Ingot Coat X
3,211,Bnahabra Coil X
3,212,Bnahabra Coat X
3,213,Rhenoplos Coil X
3,214,Rhenoplos Coat X
3,215,Jaggi Faulds X
3,216,Jaggi Coat X
3,217,Baggi Coil X
3,218,Baggi Coat X
3,219,Wroggi Faulds X
3,220,Wroggi Coat X
3,221,Arzuros Faulds X
3,222,Arzuros Coat X
3,223,Lagombi Faulds X
3,224,Lagombi Coat X
3,225,Volvidon Faulds X
3,226,Volvidon Coat X
3,227,Qurupeco Coil X
3,228,Qurupeco Coat X
3,229,Qurupeco Coil Z
3,230,Qurupeco Coat Z
3,231,Ludroth Faulds X
3,232,Ludroth Coat X
3,233,Ludroth Faulds Z
3,234,Ludroth Coat Z
3,235,Barroth Faulds X
3,236,Barroth Coat X
3,237,Barroth Faulds Z
3,238,Barroth Coat Z
3,239,Gobul Faulds X
3,240,Gobul Coat X
3,241,Rathalos Faulds X
3,242,Rathalos Coat X
3,243,Rath Soul Coil Z
3,244,Rath Soul Coat Z
3,245,Silver Solcoil
3,246,Silver Solcoat
3,247,Rathian Faulds X
3,248,Rathian Coat X
3,249,Rath Heart Coil Z
3,250,Rath Heart Coat Z
3,251,Golden Lunecoil
3,252,Golden Lunecoat
3,253,Lagiacrus Faulds X
3,254,Lagiacrus Coat X
3,255,Lagiacrus Faulds Z
3,256,Lagiacrus Coat Z
3,257,Nether Faulds
3,258,Nether Coat
3,259,Gigginox Faulds X
3,260,Gigginox Coat X
3,261,Gigginox Faulds Z
3,262,Gigginox Coat Z
3,263,Barioth Faulds X
3,264,Barioth Coat X
3,265,Barioth Faulds Z
3,266,Barioth Coat Z
3,267,Diablos Faulds X
3,268,Diablos Coat X
3,269,Diablos Faulds Z
3,270,Diablos Coat Z
3,271,Uragaan Faulds X
3,272,Uragaan Coat X
3,273,Uragaan Faulds Z
3,274,Uragaan Coat Z
3,275,Agnaktor Faulds X
3,276,Agnaktor Coat X
3,277,Agnaktor Faulds Z
3,278,Agnaktor Coat Z
3,279,Helios Coil X
3,280,Helios Coat X
3,281,Helios Coil Z
3,282,Helios Coat Z
3,283,Selene Coil X
3,284,Selene Coat X
3,285,Selene Coil Z
3,286,Selene Coat Z
